Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
4/1/1995,460.7099914550781,1.0034850169993372,6.132768759258421,0.003478958,0.002739726,-0.000803098,1 days
5/1/1995,460.3399963378906,1.0026791205279193,6.131965339,-0.00080342,0.002739726,,0 days
6/1/1995,460.6799926757813,1.0034196758387135,6.132703642901994,0.000738304,0.002739726,,0 days
9/1/1995,460.8299865722656,1.0037463816418326,6.133029182291012,0.000325539,0.008219178,,0 days
10/1/1995,461.6799926757813,1.0055978031544028,6.134871994538435,0.001842812,0.002739726,-8.66E-05,2 days
11/1/1995,461.6600036621094,1.0055542645377102,6.1348286973483335,-4.33E-05,0.002739726,-4.33E-05,1 days
12/1/1995,461.6400146484375,1.0055107259210179,6.134785398283504,-4.33E-05,0.002739726,,0 days
13/1/1995,465.9700012207031,1.014941987950638,6.144121256990614,0.009335859,0.002739726,-0.002553818,7 days
16/1/1995,469.3800048828125,1.0223694100736793,6.151412685327729,0.007291428,0.008219178,-0.009800175,4 days
17/1/1995,470.0499877929688,1.023828718151336,6.152839046054916,0.001426361,0.002739726,-0.01121155,3 days
18/1/1995,469.7099914550781,1.0230881628405417,6.152115464799631,-0.000723581,0.002739726,-0.010495822,2 days
19/1/1995,466.9500122070313,1.017076576649635,6.146222211697779,-0.005893253,0.002739726,-0.004647207,1 days
20/1/1995,464.7799987792969,1.0123500111272739,6.141564172725609,-0.004658039,0.002739726,,0 days
23/1/1995,465.8200073242188,1.0146152821475187,6.143799309134542,0.002235136,0.008219178,,0 days
24/1/1995,465.8599853515625,1.0147023593809035,6.143885128359346,8.581922480388471e-05,0.002739726,,0 days
25/1/1995,467.4400024414063,1.0181438377635483,6.147271003469111,0.003385875,0.002739726,,0 days
26/1/1995,468.3200073242188,1.0200606004367423,6.149151838582922,0.001880835,0.002739726,,0 days
27/1/1995,470.3900146484375,1.0245693399333002,6.153562168996098,0.00441033,0.002739726,-0.003996694,3 days
30/1/1995,468.5100098,1.0204744499444167,6.149557467,-0.004004702,0.008219178,,0 days
31/1/1995,470.4200134277344,1.024634681093924,6.153625941231537,0.004068474,0.002739726,-4.26E-05,1 days
1/2/1995,470.3999938964844,1.024591076006061,6.153583383609257,-4.26E-05,0.002739726,,0 days
2/2/1995,472.7900085449219,1.0297968321967206,6.158651333349392,0.00506795,0.002739726,,0 days
3/2/1995,478.6499938964844,1.0425606263604987,6.170969628640841,0.012318295291448678,0.002739726,,0 days
6/2/1995,481.1400146484375,1.0479842085769613,6.176158318492263,0.00518869,0.008219178,-0.001974503,3 days
7/2/1995,480.80999755859375,1.0472653893389283,6.175472176595899,-0.000686142,0.002739726,-0.001289481,2 days
8/2/1995,481.1900024414063,1.0480930883542776,6.176262207578389,0.000790031,0.002739726,-0.002078181,1 days
9/2/1995,480.1900024414063,1.0459149610385883,6.174181863998174,-0.002080344,0.002739726,,0 days
10/2/1995,481.4599914550781,1.0486811587998923,6.176823136311496,0.002641272,0.002739726,,0 days
13/2/1995,481.6499938964844,1.049095008307567,6.177217696531535,0.00039456,0.008219178,,0 days
14/2/1995,482.5499877929688,1.0510553095974533,6.179084517,0.001866821,0.002739726,-0.00120192,3 days
15/2/1995,484.5400085449219,1.0553898281560712,6.183200004897633,0.004115488,0.002739726,-0.005304015,2 days
16/2/1995,485.2200012207031,1.056870938777659,6.184602398851558,0.001402394,0.002739726,-0.006697993,1 days
17/2/1995,481.9700012207031,1.0497920250016683,6.177881873982406,-0.006720525,0.002739726,,0 days
21/2/1995,482.7200012207031,1.0514256204884356,6.179436777939553,0.001554904,0.010958904109589041,-0.001242969,14 days
22/2/1995,485.0700073242188,1.0565442329745398,6.184293225519135,0.004856448,0.002739726,-0.006081622,13 days
23/2/1995,486.9100036621094,1.0605519792588678,6.188079308597045,0.003786083,0.002739726,-0.009837564,12 days
24/2/1995,488.1099853515625,1.0631656921549928,6.190540760277707,0.002461452,0.002739726,-0.012271804,11 days
27/2/1995,483.80999755859375,1.0537997712859966,6.181692262614325,-0.008848498,0.008219178,-0.003493112,8 days
28/2/1995,487.3900146484375,1.061597504,6.189064654006352,0.007372391,0.002739726,-0.010812736,7 days
1/3/1995,485.6499938964844,1.0578075175703245,6.1854881872806144,-0.003576467,0.002739726,-0.007268607,6 days
2/3/1995,485.1300048828125,1.0566749152957875,6.184416906322919,-0.001071281,0.002739726,-0.006204543,5 days
3/3/1995,485.4200134277344,1.0573065908292651,6.185014523237208,0.000597617,0.002739726,-0.006798274,4 days
6/3/1995,485.6300048828125,1.0577639789536322,6.185447027133798,0.000432504,0.008219178,-0.007227745,1 days
7/3/1995,482.1199951171875,1.0501187308047877,6.178193035592348,-0.007253992,0.002739726,,0 days
8/3/1995,483.1400146484375,1.052340463,6.180306497,0.002113461,0.002739726,,0 days
